status_label,year,current_assets,ebitda,net_income,market_value,total_assets,long_term_debt,ebit,current_liabilities,total_revenue,total_liabilities
0,2012,1130.052,525.767,276.457,6141.3734,1706.808,1.242,436.792,560.505,4664.12,681.834
0,2013,1209.248,614.675,328.234,10834.3573,1903.391,1.2,514.65,532.141,5164.784,656.497
0,2014,1273.99,704.107,370.885,10749.6292,2034.571,4.957,589.472,603.093,5711.715,741.01
0,2015,1485.431,774.077,410.395,11476.152,2370.826,166.992,650.508,671.284,6226.507,977.532
0,2016,1517.809,839.838,437.12,9915.569,2674.942,289.769,696.88,777.194,6779.579,1221.724
0,2017,1655.368,852.216,422.599,9366.3993,2868.769,433.686,686.382,849.214,7256.382,1450.096
0,2018,1794.399,879.088,532.357,10165.3283,3085.262,410.37,701.737,938.107,7911.046,1523.442
0,1999,50.973,-5.596,-13.822,12.5909,80.216,0.989,-9.516,21.346,90.821,22.335
0,2000,37.15,-5.16,-15.671,9.3288,54.03,0.079,-8.585,11.936,70.267,12.015
0,2001,33.97,-8.924,-18.325,4.6137,38.279,2.608,-11.11,12.475,52.561,15.083
0,2002,31.878,-1.533,-5.55,3.8667,36.002,2.388,-2.342,15.617,47.141,18.005
0,2003,26.897,-2.47,0.444,19.8278,30.346,2.146,-3.357,12.352,48.142,14.498
0,2004,23.962,-1.021,-1.772,8.8599,26.626,1.27,-1.807,10.693,43.641,12.571
0,2005,23.246,1.351,0.537,11.2015,26.354,0.0,0.769,11.128,51.139,11.736
0,2006,26.331,2.379,1.332,18.2091,27.188,0.0,2.137,10.655,49.912,10.775
0,2007,28.747,1.676,2.087,17.7145,29.3,0.0,1.45,9.694,52.619,9.694
0,2008,18.598,-5.79,-6.909,2.6552,21.03,0.0,-6.193,7.946,42.527,7.971
0,1999,45.495,-10.144,-18.688,597.3275,70.709,0.306,-16.725,19.89,79.476,20.196
0,2000,343.242,-10.135,-27.651,359.4599,498.778,175.0,-32.255,31.794,134.612,206.794
0,2001,191.591,-51.681,-142.658,175.1058,319.105,128.432,-84.071,26.934,80.984,155.366
0,2002,110.796,-25.033,-98.539,69.2506,155.083,69.067,-42.565,21.833,102.693,90.9
0,2003,76.962,-12.152,-56.006,228.9206,86.328,57.742,-21.665,18.348,87.147,76.09
0,2004,100.919,9.698,4.102,298.8984,108.427,0.0,5.8,39.996,101.512,39.996
0,2005,86.045,6.549,4.972,168.9614,93.303,0.0,3.985,19.208,109.474,19.208
0,2006,52.277,-6.938,-15.751,93.1541,69.33,0.0,-10.988,16.46,99.606,18.686
0,2007,50.068,-4.797,-9.31,73.9417,67.74,0.0,-8.813,18.755,82.452,20.737
0,2008,30.81,-22.864,-38.15,4.3783,32.428,0.36,-27.841,17.142,15.616,21.006
0,2009,11.014,-1.64,-2.78,12.3307,12.531,0.17,-2.211,3.79,16.808,4.074
0,2010,7.13,0.028,-1.511,12.5577,12.421,0.35,-0.594,5.684,12.13,6.172
0,2011,3.844,-3.61,-8.418,3.9534,8.57,0.61,-4.605,7.583,9.503,10.695
0,2012,6.382,-3.541,-0.644,2.4185,12.148,0.091,-4.611,14.613,13.251,14.854
0,1999,332.599,200.568,88.829,886.4625,954.094,158.981,124.818,131.353,845.925,463.53
0,2000,315.154,215.778,101.776,1134.144,981.803,97.681,142.028,142.116,917.549,422.896
0,2001,383.661,178.111,68.167,1091.952,1129.475,12.353,100.501,303.837,916.899,536.173
0,2002,413.064,190.278,74.745,1186.1374,1192.956,180.137,109.675,165.007,1011.434,623.216
0,2003,481.369,186.887,71.945,1233.3554,1387.291,228.389,102.873,210.071,1110.237,751.07
0,2004,747.41,217.058,54.839,1621.8716,2442.745,899.584,119.79,373.746,1513.737,1731.37
0,2005,873.663,279.433,114.867,1792.8625,2547.243,775.889,161.998,421.917,2107.499,1616.968
0,2006,960.854,379.609,142.969,3405.474,2530.368,681.859,266.659,482.949,2368.506,1502.27
0,2007,1053.438,421.686,229.69,3907.7775,2830.45,707.311,314.831,402.917,2336.187,1497.784
0,2008,1178.923,396.935,194.202,2028.854,2872.717,906.062,285.25,438.367,2467.115,1756.234
0,2009,1032.087,303.829,178.368,3328.1823,2771.557,776.403,203.316,353.264,2005.394,1518.239
0,2010,1348.198,517.384,323.72,5109.1133,3068.081,851.927,421.806,364.177,2362.764,1592.335
0,2011,1355.62,686.452,436.28,4576.1999,3203.824,749.257,589.699,401.178,2869.005,1524.997
0,2012,1407.313,616.769,311.536,5522.4059,3437.291,686.588,517.749,385.009,2745.42,1505.283
0,2013,1482.915,723.64,413.171,5074.5597,3584.797,1054.31,616.27,436.363,2616.416,1842.021
0,2014,3348.85,430.975,133.316,4692.004,5223.103,2223.035,327.403,1139.886,2445.548,3734.468
0,2015,1831.003,913.069,334.906,6285.3862,9615.014,3174.674,655.069,1616.685,3651.335,6213.701
0,2016,3306.618,709.737,643.675,9686.0659,8161.207,2121.718,511.937,1140.103,2677.203,4218.603
0,2017,2477.563,872.854,54.85,14137.8558,7750.772,1415.36,678.254,1200.925,3071.976,3933.076
0,2018,1998.421,937.727,693.562,8139.8251,7581.674,1397.916,739.727,1183.173,3374.95,3822.566
0,1999,94.508,21.172,3.711,59.8329,214.235,111.603,18.745,46.361,324.49,161.166
0,2000,102.44,21.787,3.727,42.4181,218.317,90.652,19.572,67.231,337.213,161.511
0,2001,89.591,23.982,6.208,78.2998,202.036,77.868,21.695,56.504,333.468,139.501
0,2002,95.583,30.754,12.897,90.672,205.627,88.726,28.301,34.312,342.803,129.247
0,2003,111.525,30.303,11.852,73.1405,223.016,63.6,26.622,65.534,347.012,135.118
0,2004,106.528,31.289,13.304,105.1323,221.833,54.462,27.702,58.206,386.415,120.057
0,2005,112.77,35.179,15.647,139.914,231.772,52.536,31.866,52.174,423.803,113.834
0,2006,127.815,38.384,22.462,217.672,252.425,29.713,35.015,71.242,450.452,111.996
0,2007,149.109,33.08,14.934,224.4375,295.413,90.271,28.316,67.392,466.626,170.125
0,2008,172.677,35.248,18.06,129.987,317.36,80.339,28.877,80.855,486.013,174.868
0,2009,160.101,27.458,10.946,145.891,296.936,49.395,20.571,79.496,421.391,143.153
0,1999,5.049,-6.389,-6.916,55.9055,10.029,0.0,-7.1,3.427,2.694,5.787
0,2000,19.436,-11.771,-11.981,100.3922,27.656,0.0,-12.525,4.787,4.054,7.578
0,2001,22.831,-3.759,-17.287,47.3166,26.408,0.0,-4.289,3.875,2.093,7.0
0,2002,8.961,-3.561,-18.504,22.4934,20.063,0.517,-4.658,7.272,6.407,10.782
0,2003,22.266,-2.748,-9.238,86.2989,33.022,1.601,-4.357,6.71,17.327,11.345
0,2004,33.597,-2.664,-9.042,129.6356,98.292,2.756,-3.863,26.381,49.954,32.723
0,2005,37.14,-7.671,-24.043,32.0331,84.869,8.591,-9.045,26.317,49.045,38.565
0,2006,28.209,-3.411,-15.569,36.5512,75.068,0.309,-8.236,15.738,43.121,20.086
0,2007,32.652,0.828,-3.056,28.5786,80.481,1.175,-2.502,16.907,57.72,24.065
0,2008,42.152,-0.395,-3.838,5.5916,89.795,3.989,-3.377,24.844,68.949,36.572
0,2009,37.212,2.886,-3.054,24.5003,84.118,2.322,0.167,21.846,74.534,32.698
0,2010,36.178,2.124,-0.917,24.7861,83.637,1.035,-0.774,20.781,73.741,31.153
0,2011,38.599,-0.046,-11.527,18.684,81.102,1.019,-3.055,28.379,62.136,39.977
0,2012,36.382,1.412,-3.017,16.6355,77.88,0.993,-0.861,26.473,80.05,39.459
0,2013,38.601,5.828,2.152,70.3689,80.655,1.83,3.54,18.235,88.571,32.678
0,2014,56.028,8.575,3.487,56.9166,124.739,16.935,4.319,28.117,103.562,58.384
0,2015,50.848,3.393,-2.945,50.3819,117.493,11.857,-1.503,26.776,96.574,53.446
0,2016,47.678,4.842,-2.848,92.533,109.41,8.704,0.214,23.761,92.976,44.325
0,2017,51.839,6.936,3.834,93.7023,116.398,8.571,2.895,26.319,98.723,45.305
0,2018,54.475,7.063,1.87,69.3933,117.964,6.36,3.395,27.701,96.6,41.188
0,1999,12.487,-5.04,-6.17,9.9301,30.792,6.416,-6.67,9.767,24.913,18.55
0,2000,9.202,-4.404,-8.275,4.3809,26.098,9.178,-6.068,6.054,16.655,21.057
0,1999,177.349,86.38,53.953,10066.7015,267.156,0.0,81.581,24.187,203.143,24.187
0,2000,490.497,131.984,68.769,2077.29,571.497,0.0,121.178,47.795,357.542,47.795
0,2001,586.644,99.471,70.726,4606.7961,670.015,0.0,86.504,51.032,344.189,51.032
0,2002,748.18,156.569,103.473,3485.7376,817.419,0.0,141.863,66.684,440.809,66.684
0,2003,853.58,215.386,133.673,3105.63,928.515,0.0,200.557,60.797,523.86,60.797
0,2004,939.519,240.072,157.596,3734.4645,1026.34,0.0,224.486,68.821,571.903,70.157
0,2005,819.092,196.095,283.588,3136.4802,937.707,0.0,178.197,78.353,494.077,78.353
0,2006,697.153,185.225,105.418,2642.089,971.359,0.0,141.625,94.534,586.697,96.828
0,2007,470.82,189.745,96.21,2041.7649,810.966,0.0,141.362,86.67,597.866,145.05
0,2008,481.951,219.312,108.789,1329.1847,780.29,0.0,170.937,93.273,633.862,153.745
0,2009,489.198,145.01,54.948,2279.8321,750.737,0.0,104.269,82.435,549.07,167.398
0,2010,519.648,175.172,139.09,1942.5004,757.207,0.0,140.527,82.338,597.199,156.043
0,2011,686.889,158.116,229.436,1754.2795,913.418,0.0,129.467,81.217,558.608,153.575
0,2012,579.218,86.48,73.136,1043.536,825.163,0.0,57.85,74.007,484.538,90.886
0,2013,392.96,96.673,-18.266,1111.4175,798.263,0.0,64.15,78.671,460.907,104.837
0,2014,468.176,113.295,50.593,1285.6228,848.655,0.0,66.176,77.402,520.198,101.639
0,2015,463.406,100.066,46.466,1116.7565,823.868,0.0,60.603,61.076,458.913,76.49
0,1999,58.921,-27.806,-62.31,636.411,80.589,0.142,-37.036,23.465,64.68,25.217
0,2000,75.375,-22.111,16.515,41.8908,80.002,0.0,-23.719,11.715,21.696,11.715
0,1999,142.88,39.897,8.531,59.0947,228.098,125.0,34.615,49.273,407.812,178.031
0,2000,162.954,76.281,26.881,134.1863,431.312,135.0,65.421,129.761,506.289,325.833
0,1999,0.325,-6.45,-6.739,33.8975,0.608,0.0,-6.468,0.823,0.002,0.823
0,2000,0.017,-4.884,-5.821,1.033,0.069,0.0,-4.999,1.674,0.135,1.674
0,2006,1.04,-3.269,-3.44,13.2894,2.993,0.0,-3.345,0.202,0.05,0.231
0,2007,0.335,-2.873,-3.23,3.3355,2.735,0.0,-3.202,0.22,0.25,0.272
0,2008,0.27,-1.427,-2.085,1.5921,4.253,0.0,-1.865,1.423,0.321,1.491
0,2009,0.062,-0.78,-2.273,1.4,2.475,0.0,-1.104,1.456,0.263,1.529
0,2010,0.341,-1.09,-1.316,3.8364,2.701,0.297,-1.194,1.278,0.188,1.654
0,2011,0.338,-0.399,-0.737,0.9211,2.615,0.475,-0.484,1.462,0.254,2.027
0,2012,0.375,-0.483,-0.749,0.9809,2.566,0.865,-0.574,1.157,0.164,2.124
0,2013,0.616,-0.567,-0.786,0.9793,2.731,0.514,-0.643,0.892,0.156,1.519
0,2014,0.569,-0.287,0.1,0.7447,2.747,0.0,-0.375,0.933,0.11,1.057
0,2015,0.108,-2.664,-2.504,0.273,0.374,0.0,-2.749,0.785,0.053,0.922
0,2016,0.105,-0.203,-0.235,0.364,0.325,0.0,-0.236,1.042,0.057,1.192
0,1999,9.258,23.463,-1.957,33.4793,189.037,112.815,12.11,27.22,230.751,140.035
0,2000,11.75,25.355,-9.711,25.2264,178.861,106.815,13.75,34.062,228.016,140.877
0,2001,9.995,22.564,-15.53,26.634,167.238,113.194,10.753,33.4,226.785,146.594
0,2002,9.057,23.358,5.084,38.4258,156.941,99.031,12.898,32.157,259.256,131.188
0,2003,14.444,16.864,0.872,30.1586,145.407,86.481,7.226,30.914,227.145,117.395
0,2004,10.966,23.553,2.221,32.3857,148.542,69.838,14.461,38.567,232.096,111.476
0,2017,778.3,503.0,355.6,5834.3058,1618.3,0.0,488.5,390.1,1168.5,720.7
0,1999,88.966,3.832,-0.03,74.7276,96.331,0.0,-1.614,18.15,158.593,18.15
0,2000,70.18,-35.886,-40.744,20.919,73.578,0.0,-40.081,34.389,12.46,34.389
0,1999,91.878,-17.008,-73.703,28.1717,131.129,37.976,-24.25,65.646,221.864,109.851
0,2000,126.413,0.181,-25.013,17.9246,159.572,90.652,-8.234,54.376,327.444,145.367
0,2001,84.817,27.325,15.294,98.322,115.446,0.072,21.036,25.692,348.025,25.965
0,2002,100.023,-20.493,-126.15,128.0,172.216,10.856,-42.48,49.651,370.797,68.205
0,2003,99.173,-11.631,-34.288,117.8587,154.646,34.011,-33.764,49.795,313.231,84.697
0,2004,130.773,12.258,-4.457,86.0831,180.109,0.0,1.059,113.62,475.388,114.295
0,2005,133.623,2.382,-11.342,33.4463,155.349,0.0,-5.427,99.754,328.73,100.781
0,2006,98.026,2.063,-11.879,28.9586,116.913,11.353,-2.534,60.253,320.786,73.361
0,1999,17.625,6.278,3.886,6.5056,31.578,2.086,4.92,22.232,38.262,24.542
0,1999,42.927,0.7,-7.041,9.9484,65.241,31.034,-1.508,22.662,107.339,54.701
0,2000,37.357,-2.296,5.074,5.8725,60.248,25.56,-4.985,18.188,85.868,44.641
0,2001,30.086,-3.027,-2.548,1.6201,50.795,21.344,-5.909,15.648,67.869,37.766
0,1999,7.673,0.116,-1.354,7.1291,15.027,2.282,-0.21,9.484,19.139,11.766
0,2000,7.644,0.695,-0.613,9.196,15.888,3.022,0.266,9.239,20.379,12.261
0,2001,6.455,1.199,-5.251,3.2008,9.723,1.641,0.937,9.363,22.75,11.004
0,2002,6.254,1.967,1.084,10.7503,9.474,2.45,1.764,6.408,22.698,8.858
0,2003,6.146,1.645,0.978,10.8308,9.412,2.067,1.446,5.41,23.833,7.477
0,2004,7.632,1.498,-0.257,19.2629,13.312,0.554,1.176,7.391,26.649,7.945
0,2005,10.759,4.098,3.156,45.7576,17.896,1.912,3.587,6.652,34.063,8.794
0,2006,14.598,3.962,4.045,40.5944,21.985,1.083,3.184,7.121,38.013,8.529
0,2007,15.434,3.632,1.682,61.607,27.29,1.058,3.009,7.889,45.127,9.04
0,2008,14.32,3.794,0.325,52.3025,26.359,0.814,2.891,6.886,50.32,7.7
0,2009,11.759,0.203,-2.454,27.9846,22.692,0.621,-0.799,6.027,46.411,6.648
0,2010,15.254,3.472,1.42,22.5423,25.207,0.312,2.564,7.057,53.077,7.951
0,2011,19.363,5.256,0.58,64.4754,28.282,0.057,4.15,9.467,62.008,10.367
0,2017,548.658,146.925,82.48,633.9734,1354.177,592.681,70.075,242.278,2060.902,975.513
0,2018,523.856,152.557,-12.183,356.5572,1316.707,591.155,75.138,219.616,2044.312,950.358
0,1999,24.554,-7.597,-5.298,509.288,73.387,0.007,-8.122,1.677,2.5,1.984
0,2000,25.76,-9.164,-11.578,116.1826,70.826,0.0,-9.833,4.122,3.315,9.345
0,2001,32.404,-7.357,-4.986,69.7237,59.096,0.0,-8.406,1.982,7.737,2.282
0,2003,20.704,-12.579,-12.7,122.4164,30.096,0.0,-13.68,1.349,0.654,1.649
0,2004,23.872,-20.772,-21.104,125.7612,32.469,0.0,-21.741,2.835,0.337,3.135
0,2005,81.1,-26.259,-26.099,482.6345,99.248,0.0,-27.124,11.382,0.152,40.808
0,2006,45.79,-46.159,-43.618,338.1184,68.485,0.0,-46.98,10.735,6.212,47.33
0,2007,91.705,-30.911,-29.056,234.6361,142.717,0.0,-32.281,28.118,71.238,77.812
0,2008,75.025,-25.539,-24.732,52.4368,84.692,0.0,-27.165,17.108,56.561,38.265
0,2009,111.022,-12.125,-13.452,283.6392,142.19,0.0,-13.738,37.253,74.589,55.924
0,2010,87.419,-32.09,-33.853,232.438,109.447,0.0,-34.357,27.822,62.381,43.944
0,2011,52.858,-48.543,-56.948,112.7851,82.208,30.0,-49.429,26.299,19.643,67.402
0,2012,41.978,-30.001,-39.081,72.2681,57.439,30.0,-30.629,17.224,26.293,57.893
0,2013,42.121,-25.418,-30.108,449.0992,48.866,30.0,-25.722,15.256,17.331,49.992
0,2014,89.343,-45.594,-45.189,874.9728,136.874,0.0,-45.771,57.687,13.608,61.239
0,2015,65.99,-39.264,-43.019,757.0236,124.555,2.375,-39.444,64.453,48.257,76.831
0,2016,66.987,-48.124,-55.144,467.0401,89.847,25.481,-48.607,54.36,26.353,88.269
0,2017,125.391,-55.207,-65.782,483.198,178.259,19.501,-55.911,74.836,25.186,94.492
0,2018,114.352,-82.45,-101.252,888.2084,146.841,28.075,-83.22,69.477,20.653,97.606
0,2000,366.682,191.211,198.16,500.3959,1725.441,618.354,19.507,268.801,3841.879,1136.468
0,2001,342.9,187.3,-242.0,711.6787,1495.5,613.4,-154.9,274.5,3963.3,1151.1
0,2002,327.2,176.6,13.3,148.5507,1522.6,622.3,92.0,267.3,3937.7,1165.8
0,2003,330.6,192.9,16.5,238.463,1520.9,600.2,108.9,260.1,3991.3,1145.9
0,2004,340.8,146.1,-308.6,142.5365,1253.4,622.9,58.7,314.1,3978.5,1188.2
0,2005,372.6,110.2,-40.1,564.8612,1254.6,592.3,19.4,280.5,3977.0,1083.3
0,2006,332.3,128.9,-18.3,572.397,1132.4,581.5,36.3,251.6,4058.0,1004.0
0,1999,58.337,-2.102,-1.376,47.4953,64.226,0.343,-3.189,16.555,5.326,16.898
0,2000,66.259,-3.252,1.783,52.9114,72.549,0.371,-4.297,24.891,9.031,25.262
0,2001,57.519,-1.801,2.152,40.1037,64.019,0.489,-3.194,16.61,12.183,17.099
0,2002,48.822,0.172,4.186,35.3695,56.266,0.226,-0.58,13.659,11.931,13.885
0,2003,41.964,-0.266,0.44,55.9946,49.877,0.156,-0.997,10.368,13.397,10.524
0,2004,30.403,-0.172,0.801,47.97,38.295,0.14,-0.482,3.997,17.463,4.83
0,2005,25.468,0.255,0.942,41.2435,33.931,0.14,-0.095,4.034,18.871,5.386
0,1999,137.513,21.454,3.159,47.9323,266.965,87.365,13.602,36.248,524.794,130.145
0,2000,103.837,8.888,-8.721,18.3704,224.929,61.948,-0.334,32.672,520.359,100.009
0,2001,117.269,11.717,-3.648,24.5591,235.415,79.713,1.633,32.455,416.294,114.143
0,2002,162.686,19.735,-5.759,30.8576,262.911,99.82,9.638,43.962,459.384,147.416
0,2003,155.794,8.487,-3.26,79.2265,249.002,92.92,0.166,42.574,472.548,136.766
0,2004,287.307,111.503,60.078,266.1339,374.146,91.13,103.294,95.688,894.157,197.621
0,2005,227.655,52.044,22.092,252.3269,305.606,0.0,44.021,94.603,939.21,105.285
0,2006,308.215,62.576,31.048,231.8589,405.32,68.328,54.22,92.34,981.004,171.083
0,2007,283.388,52.274,25.27,340.1849,386.083,16.707,43.324,92.29,1028.963,122.563
0,2008,348.48,118.979,67.702,223.2959,474.247,40.198,109.246,95.28,1227.245,151.289
0,2009,214.771,-4.589,-61.228,354.5681,338.448,0.0,-16.264,66.254,523.395,78.836
0,2010,298.809,21.609,2.132,312.1244,429.438,55.235,8.306,102.625,805.043,167.8
0,2011,420.859,62.586,24.97,254.3046,707.499,234.554,46.54,139.575,1261.872,420.923
0,2012,422.377,45.892,2.277,242.2559,705.994,230.769,25.032,138.102,1383.701,416.137
0,2013,417.631,39.996,7.647,317.7367,697.349,186.179,17.755,165.633,1263.331,398.733
0,2014,458.709,35.408,-19.064,195.2955,700.748,244.09,14.628,131.977,1436.27,419.967
0,2015,308.946,16.208,-26.777,126.662,513.47,145.8,-2.828,77.06,1175.543,258.775
0,2016,364.94,24.233,-1.078,265.6335,556.068,164.599,5.748,104.898,1055.116,302.678
0,2017,420.136,42.464,18.963,236.1536,604.158,196.235,24.986,111.147,1330.696,331.575
0,2018,562.769,74.66,33.759,157.0842,760.74,302.53,57.052,128.427,1715.081,453.749
0,2001,25.756,-103.906,-219.911,2.5,154.804,287.779,-195.172,34.376,134.383,328.799
0,2002,17.912,39.903,-19.786,10.1518,127.662,17.271,12.811,69.09,71.08,325.883
0,1999,19.763,-4.766,-2.48,5.6153,21.876,17.393,-5.877,1.492,2.645,18.885
0,2000,12.062,-5.839,-5.017,12.35,13.668,14.393,-5.959,1.256,4.307,15.649
0,2001,5.098,-5.656,-8.095,2.8291,12.926,0.21,-6.993,17.759,6.098,17.969
0,1999,135.237,22.994,-11.644,42.7085,337.68,180.872,8.98,106.542,360.36,297.764
0,1999,28.116,7.448,3.393,26.0565,36.557,0.0,4.771,9.728,51.987,10.456
0,2000,27.974,1.534,0.596,53.9545,37.173,0.0,-0.292,9.322,46.115,9.566
0,2001,30.41,-3.608,-2.152,23.4929,38.273,0.0,-5.13,11.444,40.809,12.462
0,2002,29.285,4.913,2.585,46.135,38.414,0.0,3.673,8.792,43.519,9.567
1,1999,20.019,-1.36,-4.054,327.0896,94.083,13.15,-5.91,19.0,36.114,40.586
1,2000,8.011,-10.606,-28.945,38.5138,57.71,18.362,-15.682,12.163,32.672,30.717
1,2001,4.703,-0.274,-14.658,18.957,40.005,7.893,-6.997,10.04,27.109,18.053
1,2002,6.932,-1.364,-2.718,33.075,37.637,2.726,-2.612,10.988,22.296,13.795
1,2003,8.255,-6.36,-8.928,52.9523,48.527,1.989,-7.575,7.528,17.839,9.752
1,2006,3.875,0.011,-7.232,5.0866,40.055,5.035,-0.449,21.066,25.513,29.169
0,2001,257.933,94.563,44.436,772.3115,387.456,0.0,72.568,161.762,700.189,267.991
0,2002,272.758,92.254,47.084,796.7653,436.817,0.0,72.205,149.587,710.48,277.596
0,2003,298.629,99.477,57.166,763.6187,514.462,0.0,79.856,129.321,709.616,362.725
0,2004,333.214,90.181,50.593,861.2481,512.168,0.0,71.67,125.759,702.005,266.984
0,2005,364.21,100.995,52.162,836.23,618.679,0.0,80.785,127.552,737.421,384.476
0,2006,493.647,177.335,87.191,1489.444,1240.359,30.0,132.417,296.335,1271.811,591.598
0,2007,636.762,236.54,116.275,2135.304,1529.709,105.0,179.305,310.408,1486.523,742.19
0,2008,557.487,299.201,155.441,2304.8404,1715.976,0.0,226.773,385.246,1760.055,731.581
0,2009,565.6,282.831,146.458,1600.9172,1626.319,0.0,209.383,337.14,1676.029,772.681
0,2010,1445.301,353.173,120.597,2882.8254,4573.45,0.0,252.089,965.613,2387.829,2608.778
0,2011,1650.551,546.715,194.437,4836.3874,5098.95,0.0,413.698,1178.477,3259.451,2496.28
0,2012,1759.397,642.751,260.213,4294.9498,5356.978,458.0,489.009,1102.982,3417.736,2899.661
0,2013,1712.221,679.053,318.812,5794.469,5332.077,225.0,502.36,1112.873,3596.784,2587.243
0,2014,1808.498,670.375,359.3,7331.434,5627.786,200.0,495.557,1034.599,3481.912,2516.837
0,2015,1836.232,767.872,384.978,8715.6756,5394.174,215.0,595.585,1130.874,3644.953,2446.662
0,1999,33.402,18.473,7.759,110.519,90.368,17.151,12.342,10.478,85.294,30.24
0,2000,64.038,26.632,9.987,141.0348,187.808,50.515,17.467,35.859,132.129,92.305
0,2001,55.617,26.178,4.662,170.7846,188.135,47.661,12.838,37.736,180.151,95.164
0,2002,61.412,31.448,7.76,153.5163,195.215,46.135,20.236,40.234,192.981,105.022
0,2003,88.419,36.212,10.178,209.9027,266.417,69.752,22.376,62.694,253.462,159.949
0,2004,108.338,33.754,7.102,221.6242,289.869,67.51,17.621,74.431,304.089,174.729
0,2005,105.95,43.486,15.012,182.3836,269.655,59.585,27.155,64.839,321.387,153.581
0,2006,125.864,42.183,14.435,209.3461,342.701,103.729,25.122,74.869,330.325,209.532
0,2007,138.024,47.797,-1.173,149.3541,350.078,101.985,24.801,84.256,421.294,220.035
0,2008,124.621,44.084,-17.642,37.2537,284.04,92.044,16.103,63.355,424.837,174.281
0,2009,98.283,-3.356,-35.334,64.4213,242.652,79.378,-25.201,68.489,259.383,165.849
0,2010,115.67,38.54,6.416,205.4232,248.555,69.469,20.345,83.587,365.369,170.448
0,2011,124.025,46.412,20.937,101.694,259.461,75.229,29.396,73.041,424.691,159.785
0,2012,127.296,43.664,24.268,156.123,265.343,67.245,26.021,58.758,370.084,136.783
0,2013,125.674,45.803,17.178,355.9497,262.402,29.494,28.846,69.384,373.206,109.642
0,2014,242.799,62.019,8.217,390.2905,712.713,342.565,39.873,137.598,488.601,539.014
0,2015,280.181,97.042,-7.431,427.9731,1393.526,817.932,52.56,133.351,667.28,1079.645
0,2016,280.555,132.2,7.942,519.0935,1360.386,791.564,69.712,138.616,833.488,1045.187
0,2017,477.28,86.601,163.052,760.9872,1475.003,790.805,34.195,108.421,619.793,988.899
0,2018,296.871,88.869,-264.467,282.5178,1501.57,811.471,17.741,145.03,770.657,1083.275
1,1999,152.831,97.589,46.701,1586.6675,422.568,5.355,76.657,74.848,741.947,80.203
1,2000,157.412,50.093,-66.775,276.7781,326.347,0.0,26.871,54.494,621.534,54.494
1,2001,160.765,27.243,1.684,571.2998,368.751,18.634,5.647,58.827,558.875,77.461
1,2002,163.769,36.116,14.178,330.2026,427.141,21.864,24.522,62.922,608.318,93.779
1,2003,292.642,43.731,19.984,507.4673,573.323,175.0,32.463,80.09,691.987,268.691
1,2004,274.881,65.488,29.701,602.9049,758.672,225.504,51.268,136.01,843.021,377.132
1,2005,275.492,64.1,24.707,409.5102,744.567,217.638,46.656,128.11,956.009,365.03
1,2006,284.142,63.157,24.735,418.6853,779.679,192.092,45.04,143.385,995.837,362.309
1,2007,334.203,72.212,29.026,371.1642,849.113,201.81,54.52,158.423,1081.975,392.09
1,2008,309.431,72.731,29.956,289.0089,797.52,165.71,53.938,141.443,1191.567,341.441
1,2009,309.878,47.569,14.958,239.7129,803.256,87.5,29.959,173.024,1037.7,297.01
1,2010,345.312,31.052,-77.16,328.1803,722.364,77.879,14.95,212.948,1071.343,302.864
1,2011,297.31,32.416,-67.261,280.1125,625.07,41.38,19.698,204.492,990.326,268.063
1,2012,283.16,30.482,-14.627,246.4219,580.471,19.79,22.373,177.692,884.438,221.518
1,2013,256.659,23.239,-14.52,313.7499,557.818,0.0,17.442,170.731,877.293,204.76
1,2014,246.022,22.178,-19.604,279.3708,535.283,11.402,16.434,160.918,863.607,209.207
1,2015,216.245,21.209,3.302,280.8878,502.271,32.68,15.395,110.329,786.955,182.374
0,1999,89.295,43.212,21.966,644.28,218.677,7.56,33.386,24.649,141.751,34.695
0,2000,91.415,57.695,29.429,722.8273,262.324,0.712,46.216,37.372,190.042,42.434
0,2001,110.519,82.469,42.685,1570.3789,316.635,0.409,68.119,41.108,253.889,47.483
0,2002,225.992,106.247,57.389,1226.792,535.848,0.085,89.939,47.047,316.456,49.631
0,2003,225.766,116.3,57.222,843.1025,587.1,0.016,90.755,54.184,347.423,61.46
0,2004,293.111,155.574,79.22,2004.191,673.023,0.009,124.766,63.223,400.796,70.76
0,2005,376.128,188.908,102.116,2209.6675,793.528,0.0,156.859,80.111,457.111,84.149
0,2006,411.35,203.018,96.947,2409.4548,894.705,0.0,171.562,83.333,528.571,84.735
0,2007,354.452,239.566,136.338,2485.7188,1005.344,0.0,203.145,106.602,560.68,124.478
0,2008,212.753,282.191,156.932,3652.4415,956.247,0.0,239.417,128.252,785.748,157.251
0,2011,241.868,310.992,166.375,2867.9607,1084.436,325.386,265.29,166.626,872.246,529.264
0,2012,322.293,346.278,182.119,2955.6014,1155.066,368.95,298.124,187.385,924.191,593.949
0,2013,306.452,341.646,180.025,4079.8425,1334.481,296.41,291.918,238.559,1046.386,572.08
0,2014,412.291,371.064,178.687,4210.6533,1506.804,223.227,320.138,244.284,1163.489,503.305
0,2015,734.582,391.564,219.783,4329.2207,1799.952,592.135,344.991,213.126,1146.079,835.488
0,2016,499.306,455.045,270.36,5554.5537,1649.82,564.341,406.47,278.783,1268.449,875.364
